,comment_text,comment_date,comment_time
0,9月1日发布的《中国证监会关于高质量建设北京证券交易所的意见》《证券公司北京证券交易所股票做市交易业务特别规定》对北交所做市制度做出了新的调整安排。据悉，符合扩容资质的券商在20家左右，北交所正在积极对接，其中，海通证券、开源证券等多家券商已着手开始技术层面的准备。此外，不少新三板做市业务经验丰富、风险管理到位的中型券商正在积极申请北交所做市资质。（财联社）,09-06 17:15,09-06
0,8月27号晚上当减免印花税等大利好出台时，兴奋到整夜睡不着，当时刚好全清仓有本！也感觉5厘米十厘米的都不香了，于是选上了创业板的东财，怕买不到半夜挂了涨停板！当成交之时心想稳了，坐等收钱了！可是可是可是，至今不见飞升，错失了这波淋漓尽致的大牛市！大腿都拍断啊！三万股啊！,09-06 17:36,09-06
0,北向资金天天流出……怎么搞,09-06 17:37,09-06
0,18.4那天为什么不跑？,09-06 17:38,09-06
0,再不试点T+0单日回转1次，两市日成交量就萎缩到5000亿以下了；那就长期阴跌了。A股目前长期治疗要靠消食片，也就是“加大退市制度改革”从单只股票半年活跃资金量和交易户数、2元以下退市制度三个方面展开；让不好的企业退下去。从上市数量上给好的企业上市腾地方。毕竟A股已经5500多家上市公司，加上新三板6000多，已经1.2万多只了。A股不能永远不上市企业，也不能一上多就大跌，长期熊市。解决问题的办法...,09-06 17:38,09-06
0,同志们没弹药补仓了,09-06 17:39,09-06
0,都是散户就别老想着卖到顶抄到底了,09-06 17:41,09-06
0,自7月政治局会议提及“活跃资本市场”以来，推出“T+0”交易的呼声在A股市场上再次响起，许多中小投资者对此也热切期盼，认为“T+0”推出后投资盈利的机会可能增加。一时之间，市场对“T+0”交易充满了认可与期待。然而，在股市处于困境时，投资者总是倾向于过分夸大某项制度的利好程度，“T+0”交易真的会给市场带来理想的结果吗？国际市场“T+0”交易的两种类型“T+0”交易制度，是指投资者当日购买股票可...,09-06 17:42,09-06
0,降到12在买,09-06 17:44,09-06
0,又来到一个低点，没盼头了！！！,09-06 17:47,09-06
0,同志们,09-06 17:47,09-06
0,东方财富股票估值不具备中长期持股增长，技术形态下跌没有止跌，任何下跌形态反抽都是出货的时机。,09-06 18:01,09-06
0,今天东财亏钱，港股地产赚大了,09-06 18:14,09-06
0,14.6,09-06 18:19,09-06
0,转折点来了抄底加仓机会,09-06 18:24,09-06
0,短期有点难了，下跌趋势中。,09-06 18:30,09-06
0,你们期待的金九已经是没希望了，一边支持房地产一边好活跃资本市场，哪来的钱？,09-06 18:32,09-06
0,问问你周围炒股的，有多少重仓券商的？一群散户满仓证券。主力给你抬轿子？,09-06 18:48,09-06
0,大家不要怀疑东财的业绩，就今天这幅度也没耽误我给东财交几百块手续费。兄弟们坚定持有，一起贡献力量，八十万大军还能怕谁呢,09-06 19:03,09-06
0,跌了这么久，这算单针探底吗？,09-06 19:03,09-06
0,18的本，天天阴跌太难了,09-06 19:04,09-06
0,明天买入可以吗,09-06 19:04,09-06
0,东方财富估计是量化交易，他是搞软件的，朋友们清醒一下吧。,09-06 19:04,09-06
0,下来，让老夫再做个T,09-06 19:08,09-06
0,14接盘,09-06 19:10,09-06
0,嗯我们已骑牛背上了，可是但都在找牛，牛在哪？,09-06 19:12,09-06
0,A股指数午后拉升，上证指数收涨0.12%，深证成指收跌0.24%，创业板指收跌0.47%。当天，两市成交额7713亿元，较上一交易日缩量326亿元；北向资金净买入约0.41亿元，大盘资金净流出超102亿元。两市股票呈现跌少涨多的态势，2812只股票上涨，2265只股票下跌。其中，38只涨停股、5只跌停股。板块方面，半导体、光刻胶概念股领涨，房地产开发、电子化学品、军工、汽车整车、芯片概念、军工、O...,09-06 19:16,09-06
0,18.4买入的后悔莫及,09-06 19:16,09-06
0,持币等待！！！！！,09-06 19:27,09-06
0,现在看来降印花税是对券商金融最大的伤害！个股都在走高，券商却喋喋不休，利好兑现，东财这波连汤都没喝到，反而吃了一嘴的鸡毛。高点下来十六个点了！看好就拿着吧，是金子总会发光的！认命了,09-06 19:28,09-06
0,今日会不会有公告出来，开始回购，振奋一下人心,09-06 19:31,09-06
0,套人,09-06 19:41,09-06
0,什么时候启动回购？,09-06 19:48,09-06
0,三年来看着你起起落落，而口袋里双边空空，散户一直在努力做多T+1当炮灰，大资金一直在融卷做空T+0收割菲菜，券商也不闲着发利好消息引导客流，证监会发信心坐收渔利，这就是菜市场走势。,09-06 19:54,09-06
0,很多专家说明天涨涨涨涨涨涨,09-06 19:56,09-06
0,明天总该涨了吧！,09-06 20:00,09-06
0,转发,09-06 20:03,09-06
0,东财：今日收盘控盘系数为26,09-06 20:05,09-06
0,笑死，昨天有个女的买了，我说早知道你买了我就清仓了，她居然把我拉黑了。,09-06 20:08,09-06
0,准备补缺去,09-06 20:09,09-06
0,这个大盘股东跌的都不知道东南西北了,09-06 20:23,09-06
0,不要抄底，还不是时候。,09-06 20:28,09-06
0,上贴：冲高回落，回踩3155，由于财新服务业PMI低于预期，主力永远提前知道，直接低开低走，情绪真脆弱。昨天的计划是冲趋势线大减，但没给机会还是不能太贪，吃鱼尾终被卡喉。周三3133/3144/3150-3163/3169/3177猜想：1.高开冲高回落，走V2.低开震荡补缺，V起3.券商跳空高开(观点鲜明)原因：大盘未调到位，但券商到位了：1.地量地价2.前期超跌的小券太平首创锦龙反弹收红3.广...,09-06 20:37,09-06
0,为什么还不回购,09-06 20:39,09-06
0,票是好票，只是还没到低位，大概率会补下方缺口。。现在能做的就是拿好,09-06 20:45,09-06
0,机构不让你们t0，自己量化买进卖出搞事情。,09-06 20:46,09-06
0,要是天天这么跌，作T也不行,09-06 20:47,09-06
0,渣男旗手,09-06 20:47,09-06
0,估计东财要大跌了,09-06 20:50,09-06
0,能不能突然向上拉伸一下，保护一下大盘指数？向上突破,09-06 20:50,09-06
0,2014年--2015年牛市，国内第一次开始接触量化。2016年--2017年，国内程序员开始研究针对A股的量化程序，进入测试和试用期。2018年--2019年，机构开始导入量化（程序化交易）并设立相关基金，由于是熊市，几家欢喜几家愁，有的赚了大钱，有的巨亏、基金排名垫底。2020年--2021年，量化在国内开始成熟，量化机构也知道单枪匹马不一定能战胜市场...,09-06 21:00,09-06
0,我也来预测下明天行情。估计不是涨就是跌，也可能收平！,09-06 21:05,09-06
0,现在市场缺钱这个事儿很棘手。本来应该t0改革的，但是被一些别有用心的人否定了。否定了的人，又拿不出钱来。只说有信心就有钱了，钱那？如果不能靠t0活跃，那就只能依靠退市减轻重量，就需要大退市。靠养老金，保险的钱是远远不够的。愚昧无知的人那，阻挠t0埋葬牛市。,09-06 21:15,09-06
0,今年最后一次加仓，以后只用存量资金做了,09-06 21:18,09-06
0,明天拉一下，让空仓观望之人后悔莫及。,09-06 21:20,09-06
0,董秘：东方财富：尊敬的投资者：您好，感谢您对公司的关注。公司高度重视研发工作，紧密跟踪前沿技术。,09-06 21:47,09-06
0,很多人被深套，靠砸盘作空别想着把大家吓走，东财的主力太无人性了！,09-06 22:13,09-06
0,昨天因为心情有点冒失，说了一句敏感的话给禁言了，昨天申诉今天取消禁言，我觉得东方财富的效率真的棒棒哒，我一直满仓坚持着，总有一天会出人头地！相信自己相信东财，相信国家！,09-06 22:14,09-06
0,不知怎的，这两天就想梭哈。随便翻了下手机，蹦出一条星座信息，说巨蟹座预感很强，抓小三一抓一个准！,09-06 22:15,09-06
0,东财目前最大的问题大概是每年送股，造成每股收益才0.21元。这大概就是股本扩张的后果。要是按照每股收益来估值，东财的股价应该到10元左右。上面是悲观的看法。从走势来看，东财目前还在希望大大的。13元附近的底部还没有完全摆脱。但是底部的增量可以明显看到，这些应该是未来上涨的动力源泉。目前的年线依然向下。所以我们还需要等待，最好的选择还是周线级别低点买进一些。个人认...,09-06 22:16,09-06
0,今天进10手东财15.63，明天涨了就卖。,09-06 22:26,09-06
0,都是看多的，明天继续杀,09-06 22:36,09-06
0,这一轮科创引领了，创业板沦落为主板,09-06 22:43,09-06
0,明天卷商带头进攻一下3194点试试,09-06 22:44,09-06
0,大家总要有点信心，跌的多了，总会升起来。,09-06 22:46,09-06
0,放开t+0操作，什么问题都解决了，那时量化屁也不是，咱们就吃亏当天拉高，第二天大幅低开，在这个市场想生存，每天得操作自己手里的股票降低成本。,09-06 22:51,09-06
0,空头们，你们好好的学习学习吧,09-06 23:13,09-06
0,这根大阴柱就是靠融券做空的证据！这是交易所的耻辱！,09-06 23:15,09-06
0,目前成交量萎缩，股价也逐步见底，明天可能继续缩量调整，我建议大家可以买入了，东财回购股份可能也已经启动，现在是买入的好时机,09-06 23:44,09-06
0,拼尽全身力气往上顶，老韭尽力了,09-06 23:54,09-06
0,"我做股票30年，比较专心做股票27年。昨天的行情所见也不多，2001年11月16日有过一次，降印花税，高开6.42%,最高涨6.99%,然后是棒,收盘涨1.57%;第二次是2015年救市,7月16日出消息要救市,高开7.82%,收盘涨2.41%,一样是棒。昨天是第三次。如此巨幅地高开低走，这么大个假阴棒棒，仅见三次，平均十年一遇。周一是时间窗的正日子。周期使然。只是有些人...",09-06 23:55,09-06
0,新的大体量抱团票诞生了,09-07 00:08,09-07
0,东方财富（300059）。如果你看不到它的潜力和机会，说明你思维和对政策的把握上格局不够大；同样，如果你现在就期待它马上反转，说明你对这次券商调整的性质和东财的历史走势缺乏了解和总结。就着重讲后一点，具体短线走势：券商这次是阶段性调整，8.28后头部和低价券商已出现交替弱反弹，这是寻找止跌企稳的平衡点和信号，估计60日均线有强支撑；东财历史上几乎每次天量后陷入调整在20日线下方都会出现一次中阴或大...,09-07 04:23,09-07
0,等中国芯片制造业崛起，就没英伟达啥事了,09-07 05:13,09-07
0,只要主力资金在，大盘就无忧,09-07 06:22,09-07
0,目前证券板块属于牛市初期，八月上影线，九月下影当月能不能反包看汇率和政策力度了，最晚十月反包启动主升浪,09-07 06:50,09-07
0,下周继续关注吗？,09-07 06:52,09-07
0,"8月10日,上交所和深交所发文,允许主板股票、基金等证券申报数量可以以1股(份)为单位递增。由100股(份)的整数倍调整为100股(份)起、以1股(份)递增。意思就是购买时超过100股后可以1股作为计量单位,而非原来的100的整数倍。网请教，现在可以只买1股吗？",09-07 06:55,09-07
0,还不回购？？？？,09-07 06:55,09-07
0,无论日线周线月线都是跌势，双头，还要大跌！,09-07 07:00,09-07
0,东财好股！明天或者后天，很有可能直接冲上18元，甚至冲破上周的高点18.40元，先知先觉者们16元以下，都在大举买入了。,09-07 07:06,09-07
0,市值1200亿的华能国际和市值1200亿的招商证券，谁更有价值,09-07 07:09,09-07
0,曾说过普涨之后必有大跌,09-07 07:18,09-07
0,跌跌不休何时止啊，18.40进场，终于下定决心在15.80全割了，在牛市里又亏了几万大洋！真是醉了！,09-07 07:26,09-07
0,感觉明天我最后一梭子弹可能用不上了,09-07 07:29,09-07
0,20230907,09-07 07:38,09-07
0,为何要送股，现金分红不香吗？？？,09-07 08:04,09-07
0,2005年当上证指数跌到998点的时候，也是血流成河一片哀嚎，崩盘似乎已成定局，那时候无论什么样的救市政策都没有人相信了。可是国家意志是绝对不会让市场崩盘，于是股权分置改革横空出世，从2005年12月31日开始，一轮波澜壮阔的大牛市就此展开。现在的市场情绪和那时候何其的相似，并且现在管理层倾听民意，降印花税，降费、限制减持提高分红、减少IPO、监管量化交易等等，只要是市场反响大的，不利于市场发展的...,09-07 08:14,09-07
0,给个赞,09-07 08:17,09-07
0, ,09-07 08:26,09-07
0,想要高收益也必须承担相应的风险。曾亏200W都回来了，还有啥好怕的，明天打完最后一梭子弹就锁仓躺平了,09-07 08:28,09-07
0,今日只有东财可以救起大盘和人气，你可长点心吧，加油加油,09-07 08:45,09-07
0,降准2%央行,09-07 09:03,09-07
0,今日东方财富能守住15元底线就算不错了,09-07 09:03,09-07
0,今天要低开还是高开,09-07 09:04,09-07
0,加油加油加油,09-07 09:06,09-07
0,低开暴跌而走,09-07 09:15,09-07
0,今日又是跌,09-07 09:15,09-07
0,9月6日被调出沪深300.中证100，割肉吧,09-07 09:16,09-07
0,每日一跌,09-07 09:17,09-07
0,美丽的云南再见了,09-07 09:25,09-07
0,2023年9月7日，在东财网上终于开始了我的投资之路的记载。目前的大A，不知道牛市何时到来。我的账户，也不知道500万市值何时到来。那就一起来记录这个过程。我是以场内基金定投为主，在股市沉浮了小十载，学过和尝试过多种投资模型和投资标的，最终还是觉得基金能给我安全感。之前看一个大V说，要亏够500万，才叫有股市经验。那我的账户先到了500万再说。,09-07 09:26,09-07
0,这货也是量化产物。。。。。。。。。。。。。,09-07 09:27,09-07
0,连跌9天没谁了,09-07 09:30,09-07
0,直线暴跌报答各位散户,09-07 09:30,09-07
0,券商起来干活了，不然大盘又要死了,09-07 09:33,09-07
0,目标价10.85元，快点来两至四个－20%跌停，让投资者喜欢买，让量化机构表鸟害怕,09-07 09:33,09-07
0,昨天抄底，今天卖1个点到手。,09-07 09:34,09-07
0,又开始装了。,09-07 09:35,09-07
0,电子竞技板块盘初走强，华立科技迅速20cm涨停电魂网络触及涨停，星辉娱乐涨超10%，中青宝、顺网科技等纷纷冲高。,09-07 09:36,09-07
0,高开低走,09-07 09:39,09-07
0,持仓11天了又套着,09-07 09:39,09-07
0,明天复明日，明日何其多!今生待明日又跌二成多！!,09-07 09:42,09-07
0,不会吧，连这个股票也要开始织布了吗,09-07 09:43,09-07
0,最好给我跌停,09-07 09:44,09-07
0,救救孩子吧看您了拜托,09-07 09:45,09-07
0,弃之。没有量反弹没有力度的趋势坏了,09-07 09:48,09-07
0,有那么多资金出逃吗,09-07 09:53,09-07
0,我先撤了没啥行情赚了一顿饭钱,09-07 09:54,09-07
0,今天出息了,09-07 09:57,09-07
0,资金一直在流出，看你能折腾几何？垃圾,09-07 09:59,09-07
